,bathrooms,sqft_living,sqft_lot,grade,condition,waterfront,view,age,UTM_X,UTM_Y,y
14376,1,1700,4750,6,4,0,0,106,545857.2506,5281126.513,5.755874856
14377,2,1490,3072,7,5,0,0,103,552115.5375,5269542.161,5.641969598
14378,1,1070,6678,7,4,0,0,64,548213.1672,5286658.466,5.525044807
14379,2.25,1960,10385,8,3,0,0,27,567010.1897,5269294.017,5.787460475
14380,1.5,1550,19800,7,4,0,0,46,555174.9648,5240061.518,5.401400541
14381,1.75,1400,7405,7,3,0,0,54,549913.4486,5289496.005,5.523746467
14382,2.5,1990,1891,9,3,0,0,3,550788.7734,5275076.643,6.033423755
14383,1.5,2160,5000,8,4,0,2,89,548049.7438,5279210.267,5.886490725
14384,2.5,1520,6298,7,3,0,0,29,561759.6487,5246462.096,5.414973348
14385,2.25,2550,7800,8,3,0,0,47,567992.1768,5275385.385,5.748188027
14386,1,930,5368,7,4,0,0,62,554399.3969,5282678.424,5.62324929
14387,1.5,1030,7184,7,4,0,0,47,561071.0131,5261815.283,5.439332694
14388,2.5,950,1110,8,3,0,0,12,551168.8199,5274579.809,5.67669361
14389,2,1640,9750,7,3,0,0,56,556899.0024,5287959.756,5.574031268
14390,1,1600,7350,7,5,0,0,53,560673.2633,5249296.09,5.414973348
14391,1,1240,7200,7,3,0,0,48,554077.8991,5260657.25,5.33243846
14392,1,1450,6250,6,3,0,0,51,548414.4004,5262385.956,5.442479769
14393,2,2600,3750,6,4,0,0,101,552624.8409,5279761.124,5.763427994
14394,1,1860,9225,7,3,0,0,58,552828.9125,5248786.849,5.424064525
14395,2.5,1850,6676,7,3,0,0,29,548373.8733,5239846.152,5.428134794
14396,1,1130,8184,6,3,0,0,68,550972.0496,5288438.182,5.508529719
14397,1,1180,7210,7,4,0,0,52,556916.2181,5286203.748,5.583199908
14398,3.5,1450,1263,8,3,0,0,8,546335.0819,5277673.666,5.596597096
14399,2.5,2680,7200,8,3,0,0,63,561015.9649,5281443.646,5.903089987
14400,1.75,1840,7350,8,3,0,0,41,562604.6926,5280282.329,5.767155866
14401,2.5,2910,6338,8,3,0,0,7,565848.2145,5258921.65,5.739572344
14402,2.5,2280,3000,7,3,0,0,104,551350.2072,5279571.899,5.84509804
14403,1.5,1920,7973,8,3,0,0,60,557618.8938,5260579.892,5.380211242
14404,1,1510,3360,7,3,0,0,91,552831.01,5273583.205,5.720159303
14405,1.75,1640,7194,7,4,0,0,100,559572.1807,5290476.382,5.667452953
14406,3.25,3090,9571,9,3,0,0,11,565190.9556,5283967.659,5.875639937
14407,1.75,2120,6350,6,4,0,0,91,548319.6637,5282869.228,5.477121255
14408,1.75,1440,11210,6,4,0,0,80,548955.4985,5260712.194,5.451018452
14409,2.5,1660,1692,7,3,0,0,10,550887.517,5280968.289,5.781755375
14410,3.5,4890,12039,9,3,0,0,1,559382.7498,5287017.624,5.937492817
14411,2.5,3670,7000,10,3,0,0,10,569175.6548,5270630.872,5.913813852
14412,1.75,1400,6000,7,4,0,0,96,551110.2286,5264098.282,5.527629901
14413,1.75,1470,8645,6,3,0,0,66,550742.2161,5289003.026,5.544068044
14414,1.5,1930,4500,8,3,0,0,86,552353.5377,5276535.403,5.931966115
14415,2.75,1650,7272,7,4,0,0,43,561944.5612,5285866.184,5.632963168
14416,2.5,4080,18362,11,4,0,2,32,559044.9519,5275965.849,6.35945602
14417,1,1600,7161,8,3,0,0,62,555602.8861,5266628.955,5.67669361
14418,1.75,1530,4387,8,3,0,0,63,555248.6222,5280174.469,5.845209701
14419,2.5,2506,7206,8,3,0,0,8,550099.7299,5241338.737,5.544068044
14420,2.25,1220,5739,7,3,0,0,31,550572.6977,5282643.87,5.447158031
14421,2.25,2140,10350,7,3,0,0,39,562230.2357,5287203.066,5.660865478
14422,1.5,1300,7885,7,3,0,0,47,559622.9708,5256098.539,5.419955748
14423,2,1520,4000,6,5,0,0,72,548849.5461,5264379.045,5.568143032
14424,1,940,4700,6,4,0,0,73,546834.4658,5262217.493,5.426511261
14425,2,1480,800,8,3,0,0,1,546123.9074,5266379.713,5.661812686
14426,4.25,5860,13928,10,3,0,3,2,566679.0507,5265355.497,6.243038049
14427,1,640,7768,6,3,0,0,73,548262.0697,5262595.87,5.217483944
14428,3.5,4750,8234,10,3,0,2,2,551502.5813,5245107.401,5.886490725
14429,2.5,2303,3826,8,3,0,0,9,563094.2593,5241708.148,5.477121255
14430,1.75,1790,7175,6,3,0,0,115,551367.2639,5260543.919,5.252853031
14431,2.75,2610,8760,8,4,0,0,37,557969.9534,5270742.193,5.882239848
14432,2.25,1780,9969,8,3,0,0,30,562388.0698,5286471.154,5.653212514
14433,2,1240,4800,6,3,0,0,105,559447.1812,5258564.195,5.462397998
14434,1,1260,8378,6,4,0,0,56,549264.9822,5241754.026,5.290034611
14435,2.5,2140,9897,8,4,0,0,56,558763.2029,5266637.659,5.902546779
14436,1.5,2480,9900,10,3,0,3,75,546439.9996,5283342.95,6.165837625
14437,2.25,3510,13843,8,3,0,2,56,556698.0268,5270085.039,6.136720567
14438,2.25,2160,9540,8,3,0,0,36,556722.6557,5290658.994,5.604765885
14439,1.5,1240,983,8,3,0,0,6,548520.522,5285771.846,5.50242712
14440,2.5,1350,1186,8,3,0,0,8,546910.944,5280768.135,5.670709595
14441,1.75,1430,8505,7,4,0,0,47,551466.0164,5240650.334,5.352182518
14442,2.5,2270,5654,8,3,0,0,16,548624.0999,5291307.887,5.698970004
14443,2.5,2090,8653,8,3,0,0,26,561163.4706,5288814.548,5.658011397
14444,2.5,1980,10205,7,4,0,0,86,551994.553,5283078.777,5.621176282
14445,1.75,1950,2719,7,5,0,0,96,549113.2054,5277752.013,5.860338007
14446,2.75,2500,10330,8,4,0,0,37,553492.9534,5291461.922,5.720159303
14447,1.5,1370,7853,7,4,0,0,53,561708.8506,5265601.006,5.608526034
14448,2.75,2440,7042,7,4,0,2,74,544523.5565,5269023.622,5.860338007
14449,2.5,1710,10341,7,3,0,2,29,562612.9829,5244326.023,5.457881897
14450,2.5,2320,4000,8,5,0,0,110,552764.6095,5272615.628,5.71432976
14451,3.5,3590,5334,9,3,0,2,9,555019.5355,5280583.547,6.114610984
14452,1.5,1580,8841,7,5,0,0,92,548623.7822,5282393.832,5.716003344
14453,1.5,1280,4031,6,4,0,0,30,559306.7748,5242602.384,5.267171728
14454,2.25,1860,7980,8,4,0,0,49,564074.0569,5255789.834,5.579783597
14455,1.5,1810,4838,5,4,0,0,110,560114.329,5259638.012,5.361727836
14456,2,1510,3240,7,5,0,0,114,552922.5997,5271772.347,5.612783857
14457,3.5,3700,5400,9,3,0,0,4,566237.7839,5284279.612,5.919078092
14458,1,1290,6566,7,5,0,0,39,547097.7393,5238735.537,5.311753861
14459,2.5,2010,6294,7,3,0,0,15,556937.4035,5291683.689,5.630936119
14460,2,1510,3500,7,5,0,0,104,548261.2363,5280868.1,5.898450919
14461,2.5,1550,12920,7,5,0,0,16,560474.659,5282971.873,5.729974286
14462,1.75,1270,8100,6,3,0,0,65,549421.6518,5259026.735,5.539076099
14463,2.25,2550,6000,7,5,0,0,113,550818.482,5280278.572,5.819543936
14464,2.5,2320,5760,7,3,0,0,28,556631.2577,5261448.304,5.574031268
14465,3.25,1530,1565,8,3,0,0,10,551699.4155,5274062.104,5.815577748
14466,1,730,5200,6,3,0,0,87,549938.1129,5260309.264,5.056904851
14467,1.75,1260,17000,7,3,0,0,21,548114.7772,5262194.54,5.525044807
14468,2.5,2160,1250,8,3,0,0,5,546935.2316,5277756.276,5.767155866
14469,1.75,1760,12874,7,4,0,0,48,562627.8832,5271134.896,5.761175813
14470,1.5,870,4800,7,3,0,0,91,547311.254,5277692.632,5.774516966
14471,1,1660,7210,7,3,0,0,52,554315.1617,5243132.147,5.352182518
14472,1,1210,6650,6,3,0,0,56,566122.655,5274596.92,5.550228353
14473,2.5,2701,5821,7,3,0,0,2,562232.6944,5237419.941,5.431363764
14474,1,1820,8142,7,3,0,0,54,551509.3898,5261512.121,5.489958479
14475,1.75,1660,11664,6,3,0,0,63,550390.0397,5260313.137,5.342422681
14476,2.5,1910,4755,8,3,0,0,18,563117.7344,5260581.031,5.591064607
14477,1.75,1910,5428,8,3,0,0,61,545761.5287,5264609.687,5.783188691
14478,1,1990,7173,7,3,0,0,43,559032.9377,5284546.505,5.491361694
14479,3,2620,18362,8,4,0,0,59,561380.1516,5268231.763,5.8192148
14480,2.5,1590,2550,7,3,0,0,30,545561.1324,5280601.8,5.688419822
14481,1.75,1580,6620,7,3,0,0,27,552712.4573,5236493.591,5.447002898
14482,1.75,2251,12731,8,4,0,1,58,551371.4349,5242827.864,5.484299839
14483,3.75,2400,3520,7,3,0,0,91,549133.6415,5275329.2,5.946943271
14484,2,1930,10929,8,3,0,0,51,554550.8225,5290515.888,5.755874856
14485,1,840,8400,6,3,0,0,56,549642.4987,5241790.539,5.021189299
14486,1,770,8149,6,5,0,0,67,552328.0181,5287705.554,5.439332694
14487,1.5,1420,7520,7,4,0,0,59,565096.0226,5272317.881,5.616062554
14488,2.75,2090,14141,8,4,0,0,74,549241.8349,5253523.664,5.652246341
14489,2.25,1358,1204,7,3,0,0,8,549062.4592,5283764.629,5.501059262
14490,1.75,1920,7455,7,4,0,0,76,553558.2538,5284382.303,5.757016235
14491,2.75,2150,16728,8,4,0,0,33,561306.7887,5282335.914,5.783188691
14492,1.75,1500,10230,7,2,0,0,47,562738.007,5253830.315,5.498311933
14493,2.5,2340,6837,7,3,0,0,23,560862.7306,5245574.701,5.498310554
14494,1.75,1900,7313,7,3,0,0,42,557586.2595,5286699.417,5.531478917
14495,2.5,2980,4930,9,3,0,0,15,566219.5684,5266050.518,5.875061263
14496,2.75,2810,18731,10,4,1,4,41,568132.295,5276254.012,6.230448921
14497,1.5,1350,7800,7,3,0,0,56,563437.1906,5258906.151,5.439332694
14498,3,2260,6508,7,3,0,0,12,550818.7251,5288825.858,5.654176542
14499,2.5,2030,4867,7,3,0,0,12,565829.1995,5247173.132,5.469822016
14500,1.5,2080,4400,7,3,0,0,90,552688.2415,5272748.314,5.772688355
14501,1,1820,5750,7,3,0,0,97,546400.0574,5269505.041,5.725911632
14502,3,3680,4400,7,3,0,0,107,550778.7943,5276221.364,5.84509804
14503,2.25,1780,9672,8,3,0,0,55,548695.1929,5291764.193,5.596597096
14504,2.75,2780,4815,10,3,0,2,41,553613.2512,5278414.144,6.096910013
14505,1.5,1470,11112,7,3,0,0,61,552922.0869,5288333.377,5.62211036
14506,3.75,3280,11000,10,3,0,0,7,559962.9736,5281654.994,6.021189299
14507,5,2732,7655,7,3,0,0,6,559642.389,5239304.824,5.53529412
14508,1,820,8423,6,3,0,2,58,560280.2029,5258161.468,5.423245874
14509,2.25,1660,6000,7,3,0,0,36,552833.2259,5273338.703,5.62838893
14510,2.25,1530,12000,7,3,0,0,36,550073.3292,5235548.139,5.389166084
14511,1.5,1700,7200,7,3,0,0,78,559726.0532,5290088.933,5.738780558
14512,1.75,1110,1773,8,3,0,0,1,553181.0254,5268162.447,5.361350024
14513,3,2100,7715,7,3,0,0,2,551301.3914,5259465.246,5.51851394
14514,1,1730,7950,7,4,0,0,54,551948.8093,5245889.315,5.334453751
14515,2,1540,10410,7,4,0,0,48,551720.5297,5246087.358,5.439332694
14516,2.5,1584,3200,7,3,0,0,4,559294.5694,5243813.725,5.419955748
14517,2.5,2100,14395,7,3,0,0,32,551172.4032,5291218.673,5.62324929
14518,1.75,2300,6720,7,3,0,0,110,551185.793,5264065.6,5.602059991
14519,2.25,1040,1377,8,3,0,0,12,554126.1523,5279786.012,5.653212514
14520,1,1500,6240,7,4,0,0,62,551665.6683,5286310.261,5.63447727
14521,1.5,2030,14400,7,4,0,0,46,554089.9478,5234738.932,5.397940009
14522,2.25,2160,9593,8,3,0,0,46,566765.8743,5270925.138,5.763427994
14523,2.5,2210,7214,8,3,0,0,12,553014.9182,5244898.555,5.525044807
14524,1,1040,9750,7,3,0,0,56,554723.8196,5256017.41,5.337459261
14525,2,2680,14157,8,3,0,0,49,553394.0462,5253037.615,5.720159303
14526,2.25,1690,7245,7,3,0,1,42,552491.1403,5244349.264,5.36267093
14527,1,1710,9100,7,4,0,0,89,546811.1503,5265129.258,5.748188027
14528,1,710,4000,6,4,0,0,87,548507.8964,5278291.554,5.591064607
14529,1,1370,5250,7,3,0,0,76,548971.6116,5276728.275,5.8162413
14530,3.5,2815,4900,9,3,0,0,4,562016.9584,5243541.698,5.691081492
14531,1.75,1960,4788,7,4,0,0,95,551643.4942,5280363.642,5.777426822
14532,2.75,3190,19513,10,4,0,4,33,557396.4464,5283140.73,6.327358934
14533,1,850,16400,6,3,0,0,92,552805.7285,5259734.251,5.447158031
14534,1.75,1250,7030,7,3,0,0,50,566263.9585,5275387.702,5.64246452
14535,1.75,2670,6250,8,4,0,0,74,545735.0907,5277568.891,5.875061263
14536,1.5,1810,9000,7,3,0,0,55,551071.0324,5259963.379,5.413299764
14537,3,3250,2760,8,3,0,0,110,552383.203,5273234.61,5.936262342
14538,3.5,4640,15235,11,3,0,1,50,557842.5925,5268417.943,6.290034611
14539,2.75,2670,4780,8,3,0,0,2,563655.8425,5259586.526,5.681241237
14540,1.75,1720,5280,8,4,0,0,72,544984.6218,5277496.357,5.667452953
14541,1.5,1556,20000,7,4,0,0,58,554188.697,5248654.749,5.345765693
14542,1.5,2700,7225,8,3,0,4,105,546389.5428,5270827.573,6.100370545
14543,1,1310,4000,7,3,0,0,73,552188.1561,5269831.789,5.257678575
14544,1,770,6542,6,3,0,0,67,552396.5632,5288417.527,5.414889822
14545,1,860,5000,6,3,0,0,100,548489.5105,5262408.807,5.408239965
14546,1.5,1240,9500,7,4,0,0,60,548976.317,5258222.764,5.414889822
14547,1.75,2330,16300,9,3,0,0,51,557016.2922,5283648.277,5.838849091
14548,3,1910,4800,9,3,0,0,115,549107.6733,5278407.73,5.929418926
14549,2,2060,4437,7,3,0,0,86,546932.55,5268753.518,5.662757832
14550,2,1150,9812,7,4,0,0,53,554133.7633,5238206.918,5.356025857
14551,1.5,1560,10807,7,2,0,0,66,537017.8794,5254667.435,5.257678575
14552,1,2200,12137,8,4,0,4,59,555394.6023,5288478.721,5.832508913
14553,2,2250,7500,7,5,0,0,59,563383.2152,5270820.719,5.740362689
14554,1,860,6800,6,3,0,0,72,549716.695,5286215.441,5.356025857
14555,1,820,3000,7,4,0,0,91,548932.2519,5281407.212,5.726319612
14556,2.5,1450,5008,7,3,0,0,8,548386.4324,5265764.492,5.51851394
14557,1.75,1460,10128,8,3,0,0,47,562532.0168,5280059.245,5.779235632
14558,3.25,4290,7019,10,4,0,0,88,552424.848,5276958.403,6.064457989
14559,1.5,1500,6332,7,3,0,0,62,551591.3735,5286231.796,5.52179165
14560,1.75,1840,10528,7,3,0,0,25,546494.4451,5238541.811,5.43917474
14561,2.5,2420,8856,9,3,0,3,58,555463.1645,5265493.936,5.877946952
14562,3.25,3730,4560,9,3,0,0,0,550294.3799,5280118.411,5.774516966
14563,2.5,2060,9715,8,3,0,0,91,551322.148,5282750.472,5.924279286
14564,1.5,1090,4013,7,3,0,0,115,549700.7826,5279301.938,5.835690571
14565,2.25,2280,8765,8,3,0,0,38,565368.5384,5254637.073,5.551449998
14566,2.5,2720,11049,10,3,0,0,26,560758.8365,5270103.676,5.989004616
14567,1,830,6893,7,3,0,0,65,550395.4376,5285776.7,5.346352974
14568,3,2110,5260,7,3,0,0,13,554781.2856,5265976.546,5.45484486
14569,3.5,2738,6031,8,3,0,0,1,549142.7781,5238285.449,5.597640347
14570,2.5,1714,3250,8,3,0,0,5,561161.3203,5253157.902,5.484299839
14571,1.75,2040,5000,7,3,0,0,91,552618.3063,5280483.526,5.77815125
14572,1,1000,6947,7,4,0,0,68,551079.3653,5284760.112,5.574031268
14573,2.5,2590,4498,9,3,0,0,11,565417.3855,5283847.935,5.84509804
14574,2.5,2990,9240,8,3,0,0,0,548881.5406,5287430.976,5.552668216
14575,2.5,2870,5490,9,3,0,0,7,559783.3559,5255155.433,5.685741739
14576,1.75,2110,4800,8,3,0,0,59,551298.2705,5268401.237,5.648360011
14577,1.75,1410,15120,7,4,0,0,65,560514.9162,5271868.408,5.880813592
14578,2.25,2100,2500,8,3,0,0,14,552696.3881,5280150.789,5.812913357
14579,2.5,2620,9157,8,3,0,0,19,559805.9052,5282331.395,5.946943271
14580,2.25,2270,8196,7,5,0,0,52,557971.9306,5285625.094,5.698970004
14581,2.5,3080,8451,7,3,0,0,46,563504.1389,5280414.346,5.831869774
14582,2.75,2090,8400,8,4,0,0,39,565814.5016,5281907.243,5.785329835
14583,3,1990,9600,7,3,0,0,27,553171.4816,5244288.689,5.389166084
14584,2.5,2500,7746,10,4,0,0,22,551753.4289,5276441.122,5.951823035
14585,2.5,2090,6045,8,3,0,0,15,562214.969,5260471.333,5.618048097
14586,2.5,1830,7062,7,3,0,0,25,548997.7583,5237539.609,5.439332694
14587,1,940,8377,7,4,0,0,63,560139.0493,5271864.52,5.860338007
14588,2.75,2700,9882,7,3,0,0,57,553125.6873,5290658.265,5.716003344
14589,2.5,3020,13122,9,3,0,0,18,566700.1133,5283217.828,5.875061263
14590,3,2840,13554,9,4,0,2,41,555728.5665,5284925.119,5.880813592
14591,3.25,2510,7686,9,3,0,0,12,558165.5507,5258629.129,5.463146137
14592,2.5,1570,1452,9,3,0,0,8,545361.2438,5277354.79,5.737987326
14593,1.75,1500,13891,7,4,0,0,64,562031.145,5270683.923,5.760422483
14594,2.25,1770,7778,7,3,0,0,17,560267.5336,5252059.427,5.544068044
14595,2.25,2200,2043,9,3,0,0,8,560111.6562,5274520.701,5.977723605
14596,3.5,4600,8764,10,3,0,0,8,560946.8019,5266504.424,5.944482672
14597,2.75,2760,7533,8,3,0,0,18,567343.7442,5246779.045,5.568143032
14598,1,770,4000,5,5,0,0,91,547720.7904,5282697.56,5.616475514
14599,1,1410,8053,7,4,0,0,64,547488.3368,5283595.945,5.607455023
14600,2.25,1810,4970,7,3,0,0,12,563563.9755,5261108.257,5.550228353
14601,2,2170,5404,6,5,0,0,95,558961.9497,5239309.09,5.397940009
14602,1,1310,18135,7,3,0,0,67,566667.5635,5272946.968,5.742725131
14603,2.5,1480,1590,8,3,0,0,5,548022.321,5264283.277,5.498310554
14604,2.5,2680,7757,8,3,0,0,25,549449.2958,5237798.999,5.505149978
14605,1,670,4920,5,3,0,0,95,547190.7642,5264721.079,5.491361694
14606,2.5,2140,15950,8,4,0,2,47,548369.7706,5258673.409,5.793441133
14607,1,980,7000,6,3,0,0,62,548185.2854,5290014.902,5.51851394
14608,1.5,2080,5000,7,3,0,0,52,553439.7131,5264552.576,5.62324929
14609,2.5,1450,1213,9,3,0,0,0,547144.5818,5279725.25,5.818885415
14610,2.25,1230,1238,8,3,0,0,6,546259.0134,5277795.321,5.638489257
14611,1,910,4800,7,4,0,0,92,546872.4105,5266874.703,5.625826713
14612,2,1750,7800,6,4,0,0,71,549199.0933,5258613.632,5.380211242
14613,3,2710,7199,7,4,0,0,48,559407.6792,5247571.53,5.411619706
14614,3,4290,17100,9,3,0,3,43,559368.7412,5266288.109,6.231724383
14615,2.5,1870,7344,8,3,0,0,35,559541.0257,5286207.841,5.658011397
14616,3,1570,1281,8,3,0,0,1,546239.4045,5280262.6,5.81756537
14617,1,1040,5060,7,3,0,0,74,545584.7174,5267975.947,5.681241237
14618,2.25,2010,7688,8,3,0,0,36,545654.3151,5239635.514,5.359835482
14619,2.25,2680,10440,8,3,0,1,52,545286.0699,5267684.65,5.857935265
14620,3.5,2800,5120,9,3,0,0,112,551861.5669,5272729.788,5.538573734
14621,2.5,2760,11340,9,4,0,0,37,564722.4021,5258520.081,5.579783597
14622,2.5,2360,4367,8,3,0,0,12,562409.826,5291417.686,5.69019608
14623,2.5,1950,2162,9,3,0,0,3,553258.7798,5267885.291,5.698970004
14624,1,1360,6120,7,3,0,0,68,553210.1538,5281433.669,5.720159303
14625,1,1040,8410,7,3,0,0,73,553595.5041,5255751.354,5.390917452
14626,1,1260,5000,7,3,0,0,64,545260.0305,5280710.595,5.639984248
14627,3,2440,3202,8,4,0,0,33,549353.2808,5284856.338,5.711807229
14628,2.5,2790,15653,10,4,0,0,51,559067.3112,5266329.513,5.977723605
14629,1,870,2676,7,3,0,0,11,553626.7331,5268777.826,5.440909082
14630,1,860,5185,6,4,0,0,47,569014.5906,5245953.7,5.29666519
14631,2.5,3190,8160,9,3,0,0,1,547769.5884,5285887.882,5.937016107
14632,2.5,1820,8085,7,3,0,0,32,559997.6908,5256313.54,5.518448133
14633,1,1250,7280,7,3,0,0,40,565349.9895,5283169.144,5.607455023
14634,2.25,1890,8400,8,3,0,0,38,557609.1869,5284387.716,5.62838893
14635,1,1830,8209,7,3,0,0,73,557871.9998,5288124.989,5.431363764
14636,2,2050,4000,7,5,0,0,74,552188.0568,5269842.902,5.694605199
14637,2.5,3160,8530,9,3,0,0,9,564157.7,5261915.005,5.812913357
14638,1.75,1630,4000,7,3,0,0,47,548695.213,5264833.448,5.45484486
14639,1.25,1230,4500,7,4,0,0,102,554871.9739,5264332.439,5.439332694
14640,3.5,2370,3302,8,3,0,0,89,549457.7851,5281389.429,5.903089987
14641,1.75,2120,18335,7,3,0,0,54,554803.6638,5255540.236,5.396199347
14642,2.25,2530,5000,7,4,0,0,90,548034.9665,5280999.603,5.86569606
14643,1,810,2451,7,5,0,0,74,546978.7208,5263007.765,5.371067862
14644,1.75,1990,6500,7,3,0,0,54,558682.3747,5259690.173,5.45484486
14645,2.5,2450,6994,8,3,0,0,13,561017.9045,5245176.189,5.537819095
14646,2.25,1410,8909,7,3,0,2,27,552066.4343,5249658.065,5.50242712
14647,2.5,2398,5988,8,3,0,0,7,560003.9475,5255702.301,5.602059991
14648,2.25,2190,2416,8,3,0,0,1,546538.1477,5280453.931,5.857302336
14649,1,1340,7000,7,4,0,0,37,564244.4802,5247100.025,5.380211242
14650,2.5,2370,7500,8,3,0,3,36,550471.4927,5250844.475,5.541579244
14651,2,1590,5200,7,3,0,0,76,549455.5164,5281656.162,5.857332496
14652,2.5,1440,2500,7,3,0,0,9,548265.7374,5262151.327,5.414973348
14653,2.5,1520,9864,7,3,0,0,22,562649.4018,5240903.158,5.380211242
14654,1.75,1940,7306,8,3,0,0,33,563592.3207,5279214.872,5.799340549
14655,2.5,1600,9830,8,4,0,0,22,555448.7153,5243098.26,5.477048866
14656,1,1020,9835,7,5,0,0,60,561746.6143,5269147.047,5.685741739
14657,2.5,2730,7372,9,3,0,0,17,549457.405,5236832.156,5.544068044
14658,2.25,1830,11331,7,3,0,0,50,553912.2314,5237626.956,5.361727836
14659,2,1720,5413,7,3,0,0,77,550950.1049,5282391.526,5.694605199
14660,1,1420,16400,6,4,0,0,72,549572.1785,5241167.562,5.486430479
14661,3.25,4130,11444,11,3,0,0,14,563990.9241,5263391.455,6.054995862
14662,1.5,1510,8000,7,4,0,0,59,565038.8197,5270705.559,5.672097858
14663,1.75,2760,9137,7,3,0,0,55,565237.7787,5273086.407,5.667452953
14664,2.25,2980,7781,9,3,0,0,55,554089.3329,5283742.559,5.77815125
14665,2.25,1920,7840,8,4,0,0,33,554668.3927,5245769.485,5.475671188
14666,1,1180,5650,7,3,0,0,60,555945.8416,5262241.959,5.346157302
14667,2.5,2020,5501,7,3,0,0,5,564023.8722,5260379.691,5.618048097
14668,2.5,2400,9612,8,3,0,0,53,565773.4979,5258865.236,5.698980427
14669,1.75,2430,4524,7,4,0,0,91,548791.6628,5280272.333,5.892094603
14670,2,2350,9329,8,3,0,0,38,562411.3682,5270287.839,5.818885415
14671,1,1250,5650,7,4,0,1,72,546876.0665,5266419.043,5.665580991
14672,1,910,8000,6,4,0,0,65,546600.0637,5291435.755,5.477048866
14673,1.75,1510,4500,8,3,0,0,37,565317.6398,5279367.365,5.670245853
14674,2.25,1720,9753,7,4,0,0,37,547558.6797,5237827.899,5.423163924
14675,1,2000,4676,7,3,0,0,99,555073.8986,5266868.466,5.653212514
14676,1,970,11963,6,4,0,0,45,551709.3848,5247354.274,5.313761796
14677,1.75,1690,6000,7,3,0,0,58,558220.4463,5260685.876,5.439332694
14678,2,1560,7352,6,3,0,0,23,556644.4366,5236596.73,5.293229925
14679,2.75,2410,5225,8,3,0,0,14,564032.6405,5252677.261,5.57863921
14680,1.75,1210,7733,6,3,0,0,111,553853.971,5284851.862,5.659155281
14681,2.25,1870,3230,7,3,0,0,18,562746.0232,5260121.329,5.459995256
14682,1,790,5120,6,3,0,0,65,545515.2115,5267241.858,5.574031268
14683,2,1310,2550,7,3,0,0,29,548775.7199,5282172.811,5.631443769
14684,1.75,2220,6731,7,4,0,0,62,545805.5882,5268588.966,5.85234395
14685,3,2400,10126,8,3,0,3,34,547156.3012,5268988.724,5.872156273
14686,2.5,2400,7092,7,3,0,0,18,549618.1374,5288971.073,5.645913275
14687,2.75,2310,5000,8,5,0,0,107,555076.7275,5266568.398,5.719331287
14688,2.25,1640,4420,7,4,0,0,97,559710.66,5240027.944,5.397940009
14689,1,1240,5400,7,4,0,0,75,548381.6446,5284436.918,5.550228353
14690,2,1380,3500,7,3,0,0,44,554920.3939,5267189.345,5.439332694
14691,2.5,2800,17279,7,3,0,2,58,554782.0229,5289840.051,5.64246452
14692,2.75,2260,12005,8,4,0,0,59,562275.3642,5275977.26,5.868615053
14693,2.5,2330,7064,8,4,0,0,31,567754.9058,5282852.107,5.774516966
14694,3,2200,6380,7,3,0,0,28,550864.9517,5283546.717,5.748110467
14695,2.5,3310,4839,9,3,0,0,8,562859.474,5291411.429,5.808885867
14696,1,820,4206,5,3,0,0,66,553711.3586,5284050.269,5.690151762
